370,738,916,731,917,809,371,816
280,643,750,638,750,717,281,722
398,824,905,820,906,882,398,886
451,1396,831,1401,830,1451,450,1447
413,1342,803,1347,803,1393,413,1388
533,1520,849,1525,848,1573,532,1568
308,1458,673,1456,673,1505,308,1507
760,1776,999,1773,999,1825,761,1827
337,1636,700,1639,700,1688,336,1685
533,1289,931,1297,930,1344,532,1336
296,1296,625,1293,625,1342,297,1344
414,1695,775,1697,774,1743,414,1740
328,1139,564,1142,564,1180,328,1177
313,961,546,963,546,1013,312,1012
341,905,599,902,599,950,341,953
707,1466,956,1471,955,1520,707,1516
639,1190,950,1193,950,1238,639,1235
321,1180,580,1183,580,1223,321,1220
306,1225,596,1228,596,1276,305,1273
595,1240,872,1248,871,1290,594,1282
402,1756,692,1758,692,1796,402,1794
